1370145685273,f964a8e67f2330da8fe43944ba954a00,5,0,false,undefined,undefined,365.0
1370145685273,5b0f17ce990d2d7bbcf565fc5d50faf2,10,1,false,undefined,undefined,365.0
1370145685273,cbb738ce42492ccf65f76e49482a0c29,15,0,false,undefined,undefined,365.0
1370145685273,554c9b9caec18fd8a110a1ebd95ddb3a,20,3,false,undefined,undefined,365.0
1370145685273,668b053a9fc14b2a5c00ff150e21085c,40,0,false,undefined,undefined,365.0
1370145685273,ceaf4592ad54d862eeda4e49ee4d7797,100,2,false,undefined,undefined,365.0
1370145685273,2c9fc4dc60390d7bac5cd92d0fd0fcc2,50,0,false,undefined,undefined,365.0
1370145685273,75c3885a676f5ef8a750db131bc22ef5,250,0,false,undefined,undefined,365.0
1370145685273,1c916f6d0130eb29499c39df8aa19ee0,15,0,false,undefined,undefined,365.0
1370145685273,9319b0064ee4180bda7b3163b60b1cc5,75,0,false,undefined,undefined,365.0
1370145685273,6a17f9ac378bcc6e88b59bb525d175e4,30,1,false,undefined,undefined,365.0
1370145685273,e8542ec6bf28dcf1b71f4892ed8ed353,35,1,false,undefined,undefined,365.0
