1370145690335,7bbd98656b965cb6c526d20d4c64491a,50,1,false,undefined,undefined,100.0
1370145690335,af50542b6520686f9ee551ac333657fe,250,0,false,undefined,undefined,100.0
1370145690335,31ecdc19174bb450df3738fa102a712d,5000,0,false,undefined,undefined,100.0
1370145690335,34ed614e18fc2f8168053193654ce95a,500,0,false,undefined,undefined,100.0
1370145690335,1fc5267f9a821966371e5da08c9f0c0f,100,0,false,undefined,undefined,100.0
1370145690335,b0eebee6abb25bd9eebd7788575f89cc,10000,0,false,undefined,undefined,100.0
1370145690335,dd81a8e082fa17630f8d164bea519f9a,5,0,false,undefined,undefined,100.0
1370145690335,aa111cecc85688159c98e34e230a3eec,2500,0,false,undefined,undefined,100.0
1370145690335,a5b3a1ed198b32509a9637f6ff77128b,25,2,false,undefined,undefined,100.0
1370145690335,e5118e958460acbf336bc83f901a145c,1000,0,false,undefined,undefined,100.0
1370147810080,a5b3a1ed198b32509a9637f6ff77128b,25,2,false,,,100.0
1370147810080,7bbd98656b965cb6c526d20d4c64491a,50,1,false,,,100.0
1370147810080,1fc5267f9a821966371e5da08c9f0c0f,100,0,false,,,100.0
1370147810080,af50542b6520686f9ee551ac333657fe,250,0,false,,,100.0
1370147810080,34ed614e18fc2f8168053193654ce95a,500,0,false,,,100.0
1370147810080,e5118e958460acbf336bc83f901a145c,1000,0,false,,,100.0
1370147810080,aa111cecc85688159c98e34e230a3eec,2500,0,false,,,100.0
1370147810080,31ecdc19174bb450df3738fa102a712d,5000,0,false,,,100.0
1370147810080,b0eebee6abb25bd9eebd7788575f89cc,10000,0,false,,,100.0
1370147810080,dd81a8e082fa17630f8d164bea519f9a,5,0,false,,,100.0
1370147848755,dd81a8e082fa17630f8d164bea519f9a,5,0,false,,,100.0
1370147848755,7bbd98656b965cb6c526d20d4c64491a,50,1,false,,,100.0
1370147848755,1fc5267f9a821966371e5da08c9f0c0f,100,0,false,,,100.0
1370147848755,af50542b6520686f9ee551ac333657fe,250,0,false,,,100.0
1370147848755,34ed614e18fc2f8168053193654ce95a,500,0,false,,,100.0
1370147848755,a5b3a1ed198b32509a9637f6ff77128b,25,2,false,,,100.0
1370147848755,e5118e958460acbf336bc83f901a145c,1000,0,false,,,100.0
1370147848755,aa111cecc85688159c98e34e230a3eec,2500,0,false,,,100.0
1370147848755,31ecdc19174bb450df3738fa102a712d,5000,0,false,,,100.0
1370147848755,b0eebee6abb25bd9eebd7788575f89cc,10000,0,false,,,100.0
1370148449257,1fc5267f9a821966371e5da08c9f0c0f,100,0,false,,,100.0
1370148449257,a5b3a1ed198b32509a9637f6ff77128b,25,2,false,,,100.0
1370148449257,7bbd98656b965cb6c526d20d4c64491a,50,1,false,,,100.0
1370148449257,af50542b6520686f9ee551ac333657fe,250,0,false,,,100.0
1370148449257,dd81a8e082fa17630f8d164bea519f9a,5,0,false,,,100.0
1370148449257,34ed614e18fc2f8168053193654ce95a,500,0,false,,,100.0
1370148449257,aa111cecc85688159c98e34e230a3eec,2500,0,false,,,100.0
1370148449257,b0eebee6abb25bd9eebd7788575f89cc,10000,0,false,,,100.0
1370148449257,e5118e958460acbf336bc83f901a145c,1000,0,false,,,100.0
1370148449257,31ecdc19174bb450df3738fa102a712d,5000,0,false,,,100.0
