1370145689126,0dbde71faa89cad2f2c53f7d240511d3,1,0,false,undefined,undefined,0.0
1370145689126,fdbd5d0ca2aad5532c245a299a253238,5,0,false,undefined,undefined,0.0
1370145689126,50498ea64b8d94abe4883411a9cca8f7,10,0,false,undefined,undefined,0.0
1370145689126,1a65479cd837b9623ecf8aba1831b0af,15,0,false,undefined,undefined,0.0
1370145689126,82c7712f3d17563a7e5f7706550ad413,20,0,false,undefined,undefined,0.0
1370145689126,33d095607813affbce3478ca7ca019e3,20,0,false,undefined,undefined,0.0
1370145689126,2e977ea3d74be5b7c01073fcda05910f,25,0,false,undefined,undefined,0.0
1370145689126,4e63a5f79cc89cc0bb0796324c1e851c,40,0,false,undefined,undefined,0.0
1370145689126,d4d72a4ce3fd7d5b0e908ed1651f9aed,50,0,false,undefined,undefined,0.0
1370145689126,b93048496d5d6fd955e61dac7e0f19d1,55,0,false,undefined,undefined,0.0
