1370145690473,b686542a9d83ef4357fb70be045fe602,40,1,false,undefined,undefined,856.0
1370145690473,e5283ac7c6828f5be6ff01512706820f,15,1,false,undefined,undefined,856.0
1370145690473,8e7f09ac9cb4caac3bd377f1bbb76965,50,2,false,undefined,undefined,856.0
1370145690473,131468ba2d72e98e1452763235216043,60,0,false,undefined,undefined,856.0
1370145690473,ab9b4482b168b07392268d9ad652a7ed,80,0,false,undefined,undefined,856.0
1370145690473,faf7efb0b0b1745e103cce4b695e4410,100,0,false,undefined,undefined,856.0
1370145690473,f9faf4fcd14af10ab2b5df30a51fbd59,125,0,false,undefined,undefined,856.0
1370145690473,3f425e29b681be9c2bb2cf986030e676,150,0,false,undefined,undefined,856.0
1370145690473,dc09193b7ec0575b52d12f48435b9635,250,0,false,undefined,undefined,856.0
1370145690473,75135e01ec6335c0adf643e88ece8c83,375,0,true,40,false,856.0
1370145690473,934e9ed20e26923e75108f0e5e5c8751,500,1,true,20,false,856.0
1370145690473,5f75877cdc817245bfd4afecf94958b3,1000,0,true,6,false,856.0
1370145690473,a6899a88a79d5173eb8748317aca61c6,2500,0,true,4,false,856.0
1370145690473,7b55e8103389bb44a533ede318fca3cc,5000,0,true,2,false,856.0
1370145690473,ae5b53d7c43e84a199adbd5371fc56f8,20,0,false,undefined,undefined,856.0
1370145690473,924ecd966465cd1e709b4a20f5566b85,25,0,false,undefined,undefined,856.0
1370145690473,6ff31e3682f19c7d7e90c4a18332b0cc,10,0,false,undefined,undefined,856.0
