1370145685341,79b9ec39c02fea616be81cc12321e907,1,2,false,undefined,undefined,815.0
1370145685341,ecbe5e208009feff76bf24c4af6637ea,3,0,false,undefined,undefined,815.0
1370145685341,d04406607c126725ac9a0f21cba2b8e8,7,2,false,undefined,undefined,815.0
1370145685341,bf3bc747ff0a39ccd2ae051c95e49198,32,12,true,100,false,815.0
1370145685341,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,815.0
1370145685341,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,undefined,undefined,815.0
1370145685341,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,815.0
1370145685341,0960648ad989dda6835499fa9bb8bef6,40,0,false,undefined,undefined,815.0
1370145685341,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,815.0
1370145685341,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,815.0
1370145685341,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,undefined,undefined,815.0
1370145685341,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,815.0
1370145685341,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,undefined,undefined,815.0
1370145685341,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,815.0
1370145685341,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,815.0
1370145685341,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,815.0
1370145685341,46bd62d791ff7f7ef70452599d093d7c,250,0,false,undefined,undefined,815.0
1370145685341,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,815.0
1370145685341,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,815.0
1370145685341,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,815.0
1370145685341,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,815.0
1370145685341,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,815.0
1370145685341,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,815.0
1370147806183,79b9ec39c02fea616be81cc12321e907,1,2,false,,,852.0
1370147806183,ecbe5e208009feff76bf24c4af6637ea,3,0,false,,,852.0
1370147806183,d04406607c126725ac9a0f21cba2b8e8,7,2,false,,,852.0
1370147806183,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370147806183,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370147806183,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,,,852.0
1370147806183,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370147806183,0960648ad989dda6835499fa9bb8bef6,40,0,false,,,852.0
1370147806183,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370147806183,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370147806183,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,,,852.0
1370147806183,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370147806183,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,,,852.0
1370147806183,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370147806183,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370147806183,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370147806183,46bd62d791ff7f7ef70452599d093d7c,250,0,false,,,852.0
1370147806183,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370147806183,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370147806183,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370147806183,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370147806183,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
1370147806183,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,852.0
1370147845312,ecbe5e208009feff76bf24c4af6637ea,3,0,false,,,852.0
1370147845312,d04406607c126725ac9a0f21cba2b8e8,7,2,false,,,852.0
1370147845312,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370147845312,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370147845312,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,,,852.0
1370147845312,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370147845312,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370147845312,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370147845312,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370147845312,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370147845312,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370147845312,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
1370147845312,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,852.0
1370147845312,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370147845312,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370147845312,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370147845312,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,,,852.0
1370147845312,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370147845312,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370147845312,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,,,852.0
1370147845312,46bd62d791ff7f7ef70452599d093d7c,250,0,false,,,852.0
1370147845312,79b9ec39c02fea616be81cc12321e907,1,2,false,,,852.0
1370147845312,0960648ad989dda6835499fa9bb8bef6,40,0,false,,,852.0
1370148444186,ecbe5e208009feff76bf24c4af6637ea,3,0,false,,,852.0
1370148444186,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370148444186,79b9ec39c02fea616be81cc12321e907,1,2,false,,,852.0
1370148444186,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370148444186,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370148444186,0960648ad989dda6835499fa9bb8bef6,40,0,false,,,852.0
1370148444186,d04406607c126725ac9a0f21cba2b8e8,7,2,false,,,852.0
1370148444186,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370148444186,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370148444186,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,,,852.0
1370148444186,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370148444186,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,,,852.0
1370148444186,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370148444186,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370148444186,46bd62d791ff7f7ef70452599d093d7c,250,0,false,,,852.0
1370148444186,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370148444186,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370148444186,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370148444186,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370148444186,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370148444186,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
1370148444186,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,,,852.0
1370148444186,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,852.0
1370149547723,79b9ec39c02fea616be81cc12321e907,1,2,false,0,false,852.0
1370149547723,ecbe5e208009feff76bf24c4af6637ea,3,0,false,0,false,852.0
1370149547723,d04406607c126725ac9a0f21cba2b8e8,7,2,false,0,false,852.0
1370149547723,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370149547723,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370149547723,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,0,false,852.0
1370149547723,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370149547723,0960648ad989dda6835499fa9bb8bef6,40,0,false,0,false,852.0
1370149547723,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370149547723,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370149547723,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,0,false,852.0
1370149547723,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370149547723,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,0,false,852.0
1370149547723,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370149547723,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370149547723,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370149547723,46bd62d791ff7f7ef70452599d093d7c,250,0,false,0,false,852.0
1370149547723,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370149547723,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370149547723,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370149547723,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370149547723,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
1370149547723,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,852.0
1370150146990,79b9ec39c02fea616be81cc12321e907,1,2,false,0,false,852.0
1370150146990,ecbe5e208009feff76bf24c4af6637ea,3,0,false,0,false,852.0
1370150146990,d04406607c126725ac9a0f21cba2b8e8,7,2,false,0,false,852.0
1370150146990,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370150146990,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370150146990,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,0,false,852.0
1370150146990,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370150146990,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370150146990,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370150146990,0960648ad989dda6835499fa9bb8bef6,40,0,false,0,false,852.0
1370150146990,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,0,false,852.0
1370150146990,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,0,false,852.0
1370150146990,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370150146990,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370150146990,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370150146990,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370150146990,46bd62d791ff7f7ef70452599d093d7c,250,0,false,0,false,852.0
1370150146990,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370150146990,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370150146990,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370150146990,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370150146990,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
1370150146990,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,852.0
1370150747421,79b9ec39c02fea616be81cc12321e907,1,2,false,0,false,852.0
1370150747421,ecbe5e208009feff76bf24c4af6637ea,3,0,false,0,false,852.0
1370150747421,d04406607c126725ac9a0f21cba2b8e8,7,2,false,0,false,852.0
1370150747421,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370150747421,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370150747421,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,0,false,852.0
1370150747421,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370150747421,0960648ad989dda6835499fa9bb8bef6,40,0,false,0,false,852.0
1370150747421,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370150747421,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370150747421,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,0,false,852.0
1370150747421,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370150747421,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,0,false,852.0
1370150747421,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370150747421,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370150747421,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370150747421,46bd62d791ff7f7ef70452599d093d7c,250,0,false,0,false,852.0
1370150747421,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370150747421,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370150747421,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370150747421,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370150747421,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
1370150747421,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,852.0
1370151347470,ecbe5e208009feff76bf24c4af6637ea,3,0,false,0,false,852.0
1370151347470,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370151347470,d04406607c126725ac9a0f21cba2b8e8,7,2,false,0,false,852.0
1370151347470,79b9ec39c02fea616be81cc12321e907,1,2,false,0,false,852.0
1370151347470,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370151347470,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,0,false,852.0
1370151347470,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370151347470,0960648ad989dda6835499fa9bb8bef6,40,0,false,0,false,852.0
1370151347470,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370151347470,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370151347470,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,0,false,852.0
1370151347470,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370151347470,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,0,false,852.0
1370151347470,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370151347470,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370151347470,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370151347470,46bd62d791ff7f7ef70452599d093d7c,250,0,false,0,false,852.0
1370151347470,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370151347470,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370151347470,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370151347470,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370151347470,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
1370151347470,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,852.0
1370151947688,ecbe5e208009feff76bf24c4af6637ea,3,0,false,0,false,852.0
1370151947688,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370151947688,d04406607c126725ac9a0f21cba2b8e8,7,2,false,0,false,852.0
1370151947688,79b9ec39c02fea616be81cc12321e907,1,2,false,0,false,852.0
1370151947688,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370151947688,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,0,false,852.0
1370151947688,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370151947688,0960648ad989dda6835499fa9bb8bef6,40,0,false,0,false,852.0
1370151947688,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370151947688,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370151947688,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,0,false,852.0
1370151947688,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370151947688,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,0,false,852.0
1370151947688,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370151947688,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370151947688,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370151947688,46bd62d791ff7f7ef70452599d093d7c,250,0,false,0,false,852.0
1370151947688,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370151947688,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370151947688,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370151947688,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370151947688,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
1370151947688,be27e0317545cc6f4fba1a9928310c25,1600,0,true,4,false,852.0
1370152547562,79b9ec39c02fea616be81cc12321e907,1,2,false,0,false,852.0
1370152547562,ecbe5e208009feff76bf24c4af6637ea,3,0,false,0,false,852.0
1370152547562,d04406607c126725ac9a0f21cba2b8e8,7,2,false,0,false,852.0
1370152547562,bf3bc747ff0a39ccd2ae051c95e49198,32,13,true,100,false,852.0
1370152547562,3a8bd3d4e64c1272cf07c6505dd40c39,32,0,true,150,false,852.0
1370152547562,a7c0f8a683f38391cd7452e37df6d7e7,32,0,false,0,false,852.0
1370152547562,b7a2b889833995abd479450d3bc515ad,40,0,true,150,false,852.0
1370152547562,0960648ad989dda6835499fa9bb8bef6,40,0,false,0,false,852.0
1370152547562,067feb6ae57491be7a7788a64a9ff113,65,4,true,100,false,852.0
1370152547562,f60cab353ac4d4dc60d1aabb6e1e7a10,75,0,true,150,false,852.0
1370152547562,e6dba6fd8e5381c3ca456e995a716c30,75,0,false,0,false,852.0
1370152547562,9b3e223b2a5c978057c32368b88e8e42,125,1,true,75,false,852.0
1370152547562,bf88600fc18846fd870cfb1a6b19dee1,125,0,false,0,false,852.0
1370152547562,b3867697219853c5dbcea1513b6ac2b3,200,0,true,25,false,852.0
1370152547562,ab5c7b18107b1fdeedb2df8210ee837f,200,0,true,25,false,852.0
1370152547562,9857fd790ebbfa268cbfd05cf0ff8701,250,0,true,10,false,852.0
1370152547562,46bd62d791ff7f7ef70452599d093d7c,250,0,false,0,false,852.0
1370152547562,91d3f7f85c332c06b67eb92b09e73e98,300,0,true,20,false,852.0
1370152547562,f8c64d93321c2bd34a76413d0a1f8aa3,320,0,true,5,false,852.0
1370152547562,648a5f98280ddb03f55f869288a3df27,500,0,true,4,false,852.0
1370152547562,ab1850ca11231d1e0139d11f87038eb5,500,0,true,15,false,852.0
1370152547562,1e4503d7158a5dec02300843edd09181,1000,0,true,10,false,852.0
