1370145689209,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,undefined,undefined,24789.0
1370145689209,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,undefined,undefined,24789.0
1370145689209,656932b2cc98644eb27848fe108e15fc,99,4,false,undefined,undefined,24789.0
1370145689209,9fa24bbef575a028caffcf45ba861774,69,14,false,undefined,undefined,24789.0
1370145689209,ecf87d7d3afdfd804611a5489097c401,300,0,false,undefined,undefined,24789.0
1370145689209,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24789.0
1370145689209,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24789.0
1370145689209,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24789.0
1370145689209,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24789.0
1370145689209,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24789.0
1370145689209,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,undefined,undefined,24789.0
1370145689209,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24789.0
1370147810048,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,,,24858.0
1370147810048,9fa24bbef575a028caffcf45ba861774,69,15,false,,,24858.0
1370147810048,656932b2cc98644eb27848fe108e15fc,99,4,false,,,24858.0
1370147810048,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,,,24858.0
1370147810048,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24858.0
1370147810048,ecf87d7d3afdfd804611a5489097c401,300,0,false,,,24858.0
1370147810048,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,,,24858.0
1370147810048,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24858.0
1370147810048,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24858.0
1370147810048,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24858.0
1370147810048,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24858.0
1370147810048,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24858.0
1370147848985,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,,,24858.0
1370147848985,656932b2cc98644eb27848fe108e15fc,99,4,false,,,24858.0
1370147848985,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,,,24858.0
1370147848985,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24858.0
1370147848985,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,,,24858.0
1370147848985,ecf87d7d3afdfd804611a5489097c401,300,0,false,,,24858.0
1370147848985,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24858.0
1370147848985,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24858.0
1370147848985,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24858.0
1370147848985,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24858.0
1370147848985,9fa24bbef575a028caffcf45ba861774,69,15,false,,,24858.0
1370147848985,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24858.0
1370148449475,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,,,24858.0
1370148449475,656932b2cc98644eb27848fe108e15fc,99,4,false,,,24858.0
1370148449475,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,,,24858.0
1370148449475,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24858.0
1370148449475,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,,,24858.0
1370148449475,ecf87d7d3afdfd804611a5489097c401,300,0,false,,,24858.0
1370148449475,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24858.0
1370148449475,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24858.0
1370148449475,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24858.0
1370148449475,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24858.0
1370148449475,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24858.0
1370148449475,9fa24bbef575a028caffcf45ba861774,69,15,false,,,24858.0
1370149551689,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,0,false,24858.0
1370149551689,9fa24bbef575a028caffcf45ba861774,69,15,false,0,false,24858.0
1370149551689,656932b2cc98644eb27848fe108e15fc,99,4,false,0,false,24858.0
1370149551689,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,0,false,24858.0
1370149551689,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24858.0
1370149551689,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,0,false,24858.0
1370149551689,ecf87d7d3afdfd804611a5489097c401,300,0,false,0,false,24858.0
1370149551689,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24858.0
1370149551689,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24858.0
1370149551689,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24858.0
1370149551689,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24858.0
1370149551689,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24858.0
1370150151118,656932b2cc98644eb27848fe108e15fc,99,4,false,0,false,24858.0
1370150151118,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,0,false,24858.0
1370150151118,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,0,false,24858.0
1370150151118,9fa24bbef575a028caffcf45ba861774,69,15,false,0,false,24858.0
1370150151118,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24858.0
1370150151118,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,0,false,24858.0
1370150151118,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24858.0
1370150151118,ecf87d7d3afdfd804611a5489097c401,300,0,false,0,false,24858.0
1370150151118,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24858.0
1370150151118,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24858.0
1370150151118,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24858.0
1370150151118,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24858.0
1370150752457,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,0,false,24858.0
1370150752457,656932b2cc98644eb27848fe108e15fc,99,4,false,0,false,24858.0
1370150752457,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,0,false,24858.0
1370150752457,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24858.0
1370150752457,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,0,false,24858.0
1370150752457,9fa24bbef575a028caffcf45ba861774,69,15,false,0,false,24858.0
1370150752457,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24858.0
1370150752457,ecf87d7d3afdfd804611a5489097c401,300,0,false,0,false,24858.0
1370150752457,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24858.0
1370150752457,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24858.0
1370150752457,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24858.0
1370150752457,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24858.0
1370151351917,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,0,false,24858.0
1370151351917,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,0,false,24858.0
1370151351917,656932b2cc98644eb27848fe108e15fc,99,4,false,0,false,24858.0
1370151351917,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,0,false,24858.0
1370151351917,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24858.0
1370151351917,ecf87d7d3afdfd804611a5489097c401,300,0,false,0,false,24858.0
1370151351917,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24858.0
1370151351917,9fa24bbef575a028caffcf45ba861774,69,15,false,0,false,24858.0
1370151351917,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24858.0
1370151351917,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24858.0
1370151351917,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24858.0
1370151351917,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24858.0
1370151951941,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,0,false,24858.0
1370151951941,9fa24bbef575a028caffcf45ba861774,69,15,false,0,false,24858.0
1370151951941,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,0,false,24858.0
1370151951941,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,0,false,24858.0
1370151951941,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24858.0
1370151951941,656932b2cc98644eb27848fe108e15fc,99,4,false,0,false,24858.0
1370151951941,ecf87d7d3afdfd804611a5489097c401,300,0,false,0,false,24858.0
1370151951941,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24858.0
1370151951941,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24858.0
1370151951941,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24858.0
1370151951941,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24858.0
1370151951941,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24858.0
1370152551673,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,0,false,24942.0
1370152551673,9fa24bbef575a028caffcf45ba861774,69,16,false,0,false,24942.0
1370152551673,656932b2cc98644eb27848fe108e15fc,99,4,false,0,false,24942.0
1370152551673,f9919dc443c8ea93e2dd9154a31f212c,150,1,false,0,false,24942.0
1370152551673,38638912ed8fb43f0830888d6bc23ba8,180,100,true,100,true,24942.0
1370152551673,8f6d6be3401e51e1752b9e683146f0bd,200,15,false,0,false,24942.0
1370152551673,ecf87d7d3afdfd804611a5489097c401,300,0,false,0,false,24942.0
1370152551673,5e02b1ea572888655cff0dea0ccd6faa,500,0,true,50,false,24942.0
1370152551673,bec016bfbb09b4c5e28d904b7a903412,450,2,true,50,false,24942.0
1370152551673,fc3aa125280abacc4db9f712b0ebec82,1000,0,true,3,false,24942.0
1370152551673,eb6f638bfc927b1449d4a8aed88c144f,3000,0,true,2,false,24942.0
1370152551673,f412598a3001606ecae8337d9b51c9e4,2000,0,true,2,false,24942.0
1370153151618,89a80fa0ccfefe765e99ed3062c87b99,20,2,false,0,false,24942.0
1370153151618,9fa24bbef575a028caffcf45ba861774,69,16,false,0,false,24942.0
