1370145685535,7152a641663cd286fe0a042a7b04bfba,10,0,false,undefined,undefined,0.0
1370145685535,12b85ee19d92e934267e51262dd1fb5d,100,0,false,undefined,undefined,0.0
1370145685535,2505730ce6bb6492213ca8c474e0d744,15,0,false,undefined,undefined,0.0
1370145685535,adb248df16794b4cf6c876b542b5ebbf,35,0,false,undefined,undefined,0.0
1370145685535,a752e9efee31fdc004b060770f0a7241,50,0,false,undefined,undefined,0.0
1370145685535,942940764f2f1ccff3e7d027ec4c118a,25,0,false,undefined,undefined,0.0
1370147806057,7152a641663cd286fe0a042a7b04bfba,10,0,false,,,0.0
1370147806057,2505730ce6bb6492213ca8c474e0d744,15,0,false,,,0.0
1370147806057,adb248df16794b4cf6c876b542b5ebbf,35,0,false,,,0.0
1370147806057,12b85ee19d92e934267e51262dd1fb5d,100,0,false,,,0.0
1370147806057,942940764f2f1ccff3e7d027ec4c118a,25,0,false,,,0.0
1370147806057,a752e9efee31fdc004b060770f0a7241,50,0,false,,,0.0
1370147844986,7152a641663cd286fe0a042a7b04bfba,10,0,false,,,0.0
1370147844986,942940764f2f1ccff3e7d027ec4c118a,25,0,false,,,0.0
1370147844986,12b85ee19d92e934267e51262dd1fb5d,100,0,false,,,0.0
1370147844986,2505730ce6bb6492213ca8c474e0d744,15,0,false,,,0.0
1370147844986,adb248df16794b4cf6c876b542b5ebbf,35,0,false,,,0.0
1370147844986,a752e9efee31fdc004b060770f0a7241,50,0,false,,,0.0
1370148444291,7152a641663cd286fe0a042a7b04bfba,10,0,false,,,0.0
1370148444291,942940764f2f1ccff3e7d027ec4c118a,25,0,false,,,0.0
1370148444291,adb248df16794b4cf6c876b542b5ebbf,35,0,false,,,0.0
1370148444291,2505730ce6bb6492213ca8c474e0d744,15,0,false,,,0.0
1370148444291,12b85ee19d92e934267e51262dd1fb5d,100,0,false,,,0.0
1370148444291,a752e9efee31fdc004b060770f0a7241,50,0,false,,,0.0
1370149547561,7152a641663cd286fe0a042a7b04bfba,10,0,false,0,false,0.0
1370149547561,2505730ce6bb6492213ca8c474e0d744,15,0,false,0,false,0.0
1370149547561,adb248df16794b4cf6c876b542b5ebbf,35,0,false,0,false,0.0
1370149547561,a752e9efee31fdc004b060770f0a7241,50,0,false,0,false,0.0
